housing_median_age,population,median_income,median_house_value,ocean_proximity,rooms_per_household,population_per_household,bedrooms_per_room
35.0,507.0,9.0812,500001.0,<1H OCEAN,4.047457627118644,1.7186440677966102,0.24455611390284757
22.0,967.0,4.4583,253900.0,INLAND,6.246875,3.021875,0.20760380190095049
36.0,871.0,4.6184,179800.0,<1H OCEAN,5.760135135135135,2.9425675675675675,0.175366568914956
29.0,1638.0,6.912,457200.0,NEAR OCEAN,6.615629984051036,2.61244019138756,0.15308582449373193
7.0,2298.0,6.5538,311600.0,INLAND,6.309623430962343,3.205020920502092,0.16246684350132626
28.0,3160.0,2.5763,173900.0,<1H OCEAN,3.4306451612903226,5.096774193548387,0.2938410907381288
35.0,1146.0,2.95,148900.0,NEAR BAY,4.370535714285714,2.5580357142857144,0.24719101123595505
19.0,2703.0,3.1591,189700.0,INLAND,6.452132701421801,2.562085308056872,0.17100044072278536
45.0,1194.0,2.1806,134900.0,<1H OCEAN,4.02928870292887,4.99581589958159,0.24299065420560748
26.0,700.0,5.5105,232100.0,<1H OCEAN,6.7053941908713695,2.904564315352697,0.1806930693069307
30.0,814.0,6.623,332500.0,<1H OCEAN,6.8671875,3.1796875,0.1410693970420933
39.0,319.0,2.6364,148800.0,<1H OCEAN,3.577777777777778,3.5444444444444443,0.2546583850931677
27.0,1970.0,1.4722,91300.0,INLAND,3.9831460674157304,3.689138576779026,0.2952515279736718
15.0,857.0,4.03,141200.0,INLAND,6.053370786516854,2.407303370786517,0.182830626450116
36.0,676.0,5.269,331900.0,<1H OCEAN,6.090909090909091,2.9264069264069263,0.16417910447761194
4.0,1552.0,6.6134,307000.0,INLAND,6.560728744939271,3.1417004048582995,0.1431656896019747
12.0,1399.0,4.4125,149000.0,INLAND,6.864406779661017,3.387409200968523,0.16613756613756614
33.0,1019.0,1.9208,93600.0,<1H OCEAN,4.796208530805687,2.414691943127962,0.2267786561264822
16.0,1063.0,1.4048,86500.0,INLAND,5.071823204419889,1.9576427255985267,0.20697167755991286
20.0,801.0,6.5394,272000.0,<1H OCEAN,6.221830985915493,2.8204225352112675,0.15846066779852858
46.0,714.0,2.1818,75300.0,INLAND,5.511784511784512,2.404040404040404,0.2064752596212584
36.0,1279.0,2.4135,97000.0,NEAR OCEAN,5.364795918367347,3.2627551020408165,0.18544935805991442
21.0,890.0,2.101,46700.0,INLAND,4.413793103448276,3.836206896551724,0.212890625
36.0,2148.0,2.7012,172100.0,<1H OCEAN,3.9957686882933707,3.0296191819464036,0.25414754677020823
39.0,867.0,4.0795,400000.0,NEAR OCEAN,3.5185185185185186,1.529100529100529,0.31779448621553885
31.0,627.0,6.6087,416500.0,<1H OCEAN,6.5,2.824324324324324,0.14899514899514898
36.0,1225.0,2.9559,136600.0,INLAND,4.65242718446602,2.378640776699029,0.22370617696160267
37.0,753.0,3.25,225000.0,NEAR OCEAN,4.6689655172413795,2.5965517241379312,0.21639586410635156
32.0,2583.0,3.5039,232400.0,NEAR OCEAN,4.205630354957161,3.1615667074663403,0.25261932479627475
19.0,1523.0,6.075,254100.0,INLAND,7.8487229862475445,2.9921414538310414,0.13867334167709636
46.0,661.0,4.0742,229100.0,<1H OCEAN,5.305439330543933,2.7656903765690375,0.1892744479495268
31.0,1107.0,4.7404,295800.0,<1H OCEAN,4.956692913385827,2.1791338582677167,0.21564733915806195
36.0,1668.0,1.0714,137500.0,<1H OCEAN,2.7995495495495497,3.7567567567567566,0.37811745776347544
41.0,973.0,7.4817,500001.0,<1H OCEAN,6.813901345291479,2.181614349775785,0.1586048042119118
48.0,1041.0,3.7562,321200.0,NEAR OCEAN,5.8504901960784315,2.551470588235294,0.1776288227901131
15.0,673.0,5.9806,370500.0,NEAR OCEAN,6.094594594594595,2.2736486486486487,0.18791574279379158
27.0,594.0,7.2821,500001.0,NEAR OCEAN,7.7607361963190185,1.822085889570552,0.18537549407114626
24.0,909.0,1.8661,59800.0,INLAND,4.984520123839009,2.8142414860681115,0.20124223602484473
28.0,285.0,3.2917,225000.0,NEAR OCEAN,4.512345679012346,1.7592592592592593,0.21203830369357046
2.0,1368.0,4.071,137400.0,INLAND,6.28139534883721,3.181395348837209,0.19622362088115514
31.0,2028.0,3.494,154500.0,<1H OCEAN,4.508637236084453,3.892514395393474,0.22945934440187313
18.0,964.0,3.4306,275000.0,NEAR OCEAN,4.826996197718631,1.832699619771863,0.2426152028357621
33.0,903.0,3.1094,136000.0,INLAND,4.036474164133739,2.74468085106383,0.2620481927710843
42.0,1203.0,1.9408,134600.0,<1H OCEAN,4.707259953161593,2.8173302107728335,0.24577114427860697
44.0,399.0,3.0089,166700.0,NEAR OCEAN,4.738255033557047,2.6778523489932886,0.24929178470254956
34.0,1053.0,5.1377,213300.0,<1H OCEAN,6.113924050632911,3.3322784810126582,0.16304347826086957
41.0,1015.0,2.79,226000.0,NEAR OCEAN,4.067484662576687,2.0756646216768915,0.2584213172448467
17.0,1312.0,3.1484,187500.0,<1H OCEAN,4.486280487804878,2.0,0.2612979952429494
43.0,1490.0,2.675,247900.0,<1H OCEAN,3.349442379182156,2.7695167286245352,0.3091009988901221
34.0,1275.0,4.498,482900.0,<1H OCEAN,4.756267409470752,1.775766016713092,0.2281112737920937
30.0,929.0,4.2841,213400.0,NEAR BAY,5.903394255874674,2.425587467362924,0.1959310039805396
38.0,518.0,7.5582,263700.0,<1H OCEAN,5.676923076923077,2.6564102564102563,0.17524841915085818
21.0,1889.0,3.875,99500.0,INLAND,5.8125,2.745639534883721,0.18179544886221555
35.0,1239.0,3.9219,189600.0,<1H OCEAN,4.888586956521739,3.3668478260869565,0.19066147859922178
33.0,1252.0,3.8816,134600.0,INLAND,6.161885245901639,2.5655737704918034,0.16561356834053875
11.0,2814.0,2.0179,87300.0,INLAND,4.140608604407135,2.9527806925498425,0.24784591991890523
14.0,954.0,3.7813,146500.0,<1H OCEAN,5.826196473551637,2.403022670025189,0.20074938751981553
43.0,918.0,5.5289,297700.0,NEAR OCEAN,5.711340206185567,2.365979381443299,0.16922382671480143
52.0,1042.0,4.1635,398400.0,NEAR BAY,5.9442970822281165,2.763925729442971,0.19767960731816153
52.0,448.0,2.5208,316700.0,NEAR BAY,3.9081632653061225,2.2857142857142856,0.2650130548302872
34.0,963.0,5.543,305900.0,<1H OCEAN,6.175496688741722,3.1887417218543046,0.18498659517426275
32.0,3775.0,3.29,205500.0,<1H OCEAN,4.281675392670157,3.9528795811518322,0.2384446074834923
17.0,3537.0,3.4784,152200.0,INLAND,4.510532837670384,4.382899628252788,0.22802197802197802
16.0,712.0,3.7891,117700.0,INLAND,10.375478927203066,2.7279693486590038,0.1776218611521418
23.0,1374.0,4.3077,293500.0,NEAR BAY,3.4683794466403164,2.7154150197628457,0.28945868945868947
26.0,2352.0,5.2396,223900.0,<1H OCEAN,5.737057220708447,3.204359673024523,0.17596770363334124
17.0,285.0,2.7656,130000.0,INLAND,12.7421875,2.2265625,0.2053954629061925
36.0,1807.0,1.6901,103500.0,<1H OCEAN,4.344827586206897,3.894396551724138,0.25049603174603174
15.0,1371.0,2.9083,122400.0,NEAR OCEAN,4.522388059701493,1.8602442333785618,0.24242424242424243
33.0,627.0,1.2794,50700.0,INLAND,4.335968379446641,2.4782608695652173,0.2315405651777575
19.0,2047.0,2.6618,179700.0,<1H OCEAN,4.666666666666667,3.463620981387479,0.24474256707759245
16.0,674.0,5.1602,231200.0,<1H OCEAN,4.280487804878049,1.6439024390243901,0.2336182336182336
28.0,1391.0,5.3637,214700.0,INLAND,6.693486590038314,2.664750957854406,0.1619919862621637
32.0,1504.0,1.8606,56700.0,INLAND,4.717703349282297,2.398724082934609,0.22650439486139284
34.0,611.0,3.5625,201800.0,<1H OCEAN,3.948186528497409,3.1658031088082903,0.2388451443569554
35.0,1350.0,1.75,57600.0,INLAND,3.82798833819242,3.935860058309038,0.24676313785224677
47.0,787.0,3.0114,255500.0,<1H OCEAN,4.211594202898551,2.281159420289855,0.24501032346868548
36.0,1105.0,3.3021,195700.0,NEAR BAY,5.032119914346895,2.366167023554604,0.2123404255319149
33.0,1695.0,4.3468,425900.0,<1H OCEAN,4.639815880322209,1.9505178365937859,0.2152777777777778
15.0,2513.0,2.6949,163600.0,<1H OCEAN,5.496394230769231,3.0204326923076925,0.20293024272906188
33.0,620.0,3.4107,110400.0,INLAND,5.954022988505747,3.5632183908045976,0.17471042471042472
45.0,949.0,5.5,188200.0,<1H OCEAN,6.482558139534884,2.758720930232558,0.16322869955156952
45.0,361.0,7.5,434500.0,NEAR OCEAN,6.233128834355829,2.214723926380368,0.16929133858267717
25.0,1066.0,7.2165,360900.0,<1H OCEAN,5.674358974358975,2.7333333333333334,0.16267510167193855
35.0,782.0,5.1155,500000.0,<1H OCEAN,3.8880778588807785,1.9026763990267639,0.2490613266583229
38.0,1217.0,1.8661,106600.0,<1H OCEAN,3.477401129943503,3.437853107344633,0.28107229894394803
34.0,369.0,4.3125,210100.0,<1H OCEAN,5.535433070866142,2.905511811023622,0.1806543385490754
33.0,1496.0,3.4042,353600.0,NEAR BAY,4.769363166953529,2.5748709122203097,0.23782028148682785
16.0,945.0,3.4261,219700.0,<1H OCEAN,5.160377358490566,2.9716981132075473,0.21572212065813529
16.0,2126.0,3.3438,125400.0,INLAND,5.227067669172932,3.1969924812030075,0.18699654775604144
42.0,1230.0,4.1786,271100.0,NEAR OCEAN,4.611494252873563,2.8275862068965516,0.20687936191425724
31.0,2098.0,3.9837,246000.0,<1H OCEAN,5.018651362984218,3.010043041606887,0.20811892510005717
28.0,1166.0,1.95,150000.0,NEAR OCEAN,3.6581059390048156,1.8715890850722312,0.29442738043001315
25.0,2272.0,2.2,98700.0,NEAR OCEAN,4.503164556962025,3.5949367088607596,0.22628250175685172
38.0,2153.0,1.8472,149100.0,<1H OCEAN,4.2482662968099865,2.986130374479889,0.25987593862226577
36.0,975.0,3.1897,155000.0,<1H OCEAN,4.380753138075314,4.079497907949791,0.21680993314231137
21.0,2265.0,1.9923,164700.0,NEAR OCEAN,3.355828220858896,3.473926380368098,0.3226691042047532
19.0,1670.0,3.2019,95700.0,INLAND,5.301158301158301,3.223938223938224,0.18026219956300074
8.0,1624.0,3.7282,287500.0,NEAR OCEAN,5.572549019607843,3.184313725490196,0.1836734693877551
29.0,1542.0,2.947,87100.0,INLAND,5.3839150227617605,2.339908952959029,0.20546786922209695
41.0,873.0,3.4091,223000.0,NEAR BAY,4.946987951807229,2.103614457831325,0.21188504627374574
24.0,2048.0,3.2702,67300.0,INLAND,4.955882352941177,4.302521008403361,0.19584569732937684
26.0,1921.0,3.1859,153100.0,INLAND,5.838323353293413,3.834331337325349,0.19658119658119658
39.0,899.0,2.6648,129200.0,INLAND,5.598705501618123,2.9093851132686086,0.1791907514450867
4.0,868.0,5.0151,285200.0,<1H OCEAN,4.896984924623116,2.180904522613065,0.23499230374551053
35.0,679.0,4.3333,239300.0,<1H OCEAN,6.00709219858156,2.4078014184397163,0.17473435655253838
33.0,1369.0,2.4464,122600.0,INLAND,4.183157894736842,2.8821052631578947,0.22898842476094616
44.0,693.0,3.6,452800.0,NEAR OCEAN,8.419277108433734,1.6698795180722892,0.181740125930166
9.0,2090.0,6.6536,307800.0,<1H OCEAN,6.961151079136691,3.0071942446043165,0.1568830095080612
19.0,1973.0,3.9929,88300.0,INLAND,5.968660968660969,2.8105413105413106,0.16467780429594273
16.0,1505.0,4.9167,251100.0,<1H OCEAN,4.558109833971903,1.922094508301405,0.2300364247688428
40.0,1276.0,2.7546,172500.0,<1H OCEAN,3.4215938303341904,3.2802056555269923,0.2809917355371901
37.0,600.0,5.2015,302000.0,<1H OCEAN,6.194915254237288,2.542372881355932,0.1662106703146375
16.0,1687.0,1.9167,70400.0,INLAND,6.278829604130809,2.9036144578313254,0.2837171052631579
14.0,805.0,2.7857,77400.0,INLAND,7.334346504559271,2.4468085106382977,0.21715706589307915
13.0,688.0,5.2536,191900.0,INLAND,6.35064935064935,2.9783549783549783,0.15064758009543286
32.0,1741.0,3.0446,101900.0,NEAR OCEAN,4.895074946466809,3.728051391862955,0.2047244094488189
17.0,2266.0,4.2321,217400.0,<1H OCEAN,6.3237971391417425,2.9466840052015604,0.1737610528480362
46.0,807.0,2.6316,117000.0,<1H OCEAN,6.229508196721311,2.2049180327868854,0.21578947368421053
16.0,2033.0,3.2405,85500.0,INLAND,6.11377245508982,3.0434131736526946,0.19882468168462292
23.0,1456.0,4.3714,131000.0,NEAR OCEAN,6.202672605790646,3.242761692650334,0.16804308797127468
30.0,1248.0,3.1442,72300.0,INLAND,5.780487804878049,3.0439024390243903,0.17383966244725738
41.0,1224.0,2.0817,132500.0,<1H OCEAN,2.2724137931034485,4.220689655172414,0.44157814871016693
16.0,495.0,2.1875,76400.0,INLAND,5.49171270718232,2.734806629834254,0.22032193158953722
32.0,1786.0,4.5726,177500.0,<1H OCEAN,5.864457831325301,5.379518072289157,0.18233179250128403
32.0,1301.0,1.9718,69800.0,INLAND,5.5,3.302030456852792,0.19427780341485926
16.0,770.0,7.2477,376000.0,NEAR BAY,6.660377358490566,2.4213836477987423,0.15722379603399433
13.0,309.0,5.4618,147800.0,INLAND,36.06060606060606,2.340909090909091,0.19705882352941176
14.0,2065.0,5.7192,267400.0,NEAR OCEAN,5.678062678062678,2.9415954415954415,0.16934269944806823
29.0,1019.0,2.4881,87500.0,<1H OCEAN,6.101910828025478,3.245222929936306,0.20146137787056367
19.0,1184.0,2.7863,108600.0,INLAND,5.668817204301075,2.546236559139785,0.19840667678300455
36.0,21.0,2.375,175000.0,<1H OCEAN,2.3333333333333335,2.3333333333333335,0.3333333333333333
33.0,2288.0,3.6848,140700.0,NEAR OCEAN,4.819875776397516,2.8422360248447207,0.19845360824742267
31.0,823.0,2.6974,165400.0,<1H OCEAN,4.614906832298137,2.5559006211180124,0.23216689098250337
43.0,1093.0,2.9107,88800.0,INLAND,5.600456621004566,2.4954337899543377,0.19975540154912352
16.0,770.0,5.8661,404500.0,NEAR OCEAN,7.888888888888889,3.0555555555555554,0.1403420523138833
18.0,1302.0,4.0167,189600.0,<1H OCEAN,5.030651340996169,2.4942528735632186,0.18037572988068037
44.0,1417.0,4.1324,434800.0,<1H OCEAN,5.129082426127527,2.2037325038880247,0.18647665251667678
28.0,363.0,6.1636,367700.0,NEAR BAY,6.380952380952381,2.1607142857142856,0.15391791044776118
26.0,1296.0,2.913,152300.0,<1H OCEAN,4.917763157894737,4.2631578947368425,0.2193979933110368
23.0,1359.0,1.9609,155000.0,<1H OCEAN,3.393617021276596,3.6143617021276597,0.34247648902821315
23.0,854.0,7.333,337200.0,INLAND,7.811188811188811,2.986013986013986,0.12085944494180842
44.0,1998.0,1.6888,125000.0,<1H OCEAN,3.071844660194175,3.8796116504854368,0.3438685208596713
11.0,1701.0,4.1447,114000.0,INLAND,5.630952380952381,3.375,0.17547568710359407
27.0,1837.0,4.4964,238300.0,<1H OCEAN,6.096551724137931,3.1672413793103447,0.18269230769230768
38.0,833.0,6.8939,455900.0,NEAR BAY,5.062068965517241,1.914942528735632,0.2052679382379655
20.0,3625.0,3.7716,242900.0,NEAR OCEAN,4.176360225140713,2.2670419011882426,0.26909254267744837
23.0,3100.0,4.8229,192600.0,INLAND,6.351618705035971,2.787769784172662,0.16650148662041625
36.0,1111.0,4.5074,350000.0,NEAR OCEAN,5.391684901531729,2.4310722100656457,0.19155844155844157
39.0,638.0,3.0139,65300.0,INLAND,5.175732217573222,2.6694560669456067,0.20695230396119643
15.0,1104.0,6.1009,314400.0,<1H OCEAN,7.195652173913044,2.4,0.1474320241691843
11.0,2456.0,4.5032,159700.0,INLAND,6.3,3.0320987654320986,0.16166960611405057
52.0,401.0,2.1094,75000.0,INLAND,2.0595238095238093,4.773809523809524,0.5028901734104047
28.0,979.0,1.7172,58800.0,INLAND,3.3714285714285714,3.9959183673469387,0.31234866828087166
26.0,1236.0,2.2156,145000.0,<1H OCEAN,3.773076923076923,2.376923076923077,0.27522935779816515
27.0,2043.0,5.5,276800.0,<1H OCEAN,6.184039087947883,3.3273615635179152,0.15722939162496707
39.0,131.0,4.3438,331800.0,<1H OCEAN,4.1506849315068495,1.7945205479452055,0.22772277227722773
26.0,773.0,2.9803,115400.0,INLAND,5.170568561872909,2.5852842809364547,0.18564036222509703
25.0,1071.0,4.8173,146600.0,INLAND,6.160493827160494,2.6444444444444444,0.1755511022044088
28.0,2670.0,3.0919,185400.0,<1H OCEAN,3.5095541401273884,2.8343949044585988,0.3100423472474289
27.0,1305.0,2.9107,143100.0,INLAND,5.807339449541284,2.993119266055046,0.19549763033175355
11.0,386.0,6.1274,315900.0,<1H OCEAN,6.75,2.4125,0.16111111111111112
20.0,934.0,4.5368,219300.0,INLAND,6.113095238095238,2.7797619047619047,0.16504381694255113
18.0,1377.0,6.1299,500001.0,<1H OCEAN,4.53037037037037,2.04,0.21615434924787444
52.0,1122.0,3.9167,321600.0,<1H OCEAN,5.634743875278397,2.4988864142538976,0.18102766798418973
4.0,368.0,6.3215,138200.0,INLAND,7.2110091743119265,3.376146788990826,0.1475826972010178
20.0,2490.0,3.0559,120100.0,<1H OCEAN,5.803625377643504,3.7613293051359515,0.16397709526288393
36.0,703.0,3.5819,231900.0,NEAR OCEAN,4.826498422712934,2.217665615141956,0.22287581699346407
36.0,567.0,1.1765,87100.0,NEAR BAY,5.327044025157233,3.5660377358490565,0.2502951593860685
23.0,1035.0,3.7617,172600.0,<1H OCEAN,5.818652849740933,2.6813471502590676,0.19456812110418523
35.0,1428.0,4.7431,239700.0,<1H OCEAN,4.621730382293762,2.8732394366197185,0.21636917718763604
22.0,381.0,2.875,87500.0,INLAND,16.883561643835616,2.6095890410958904,0.21866125760649088
16.0,1515.0,5.1433,185300.0,<1H OCEAN,6.306264501160093,3.51508120649652,0.16114790286975716
18.0,905.0,4.2273,141800.0,INLAND,5.069252077562327,2.5069252077562325,0.17103825136612022
44.0,2028.0,1.9152,115600.0,<1H OCEAN,2.7183811129848228,3.4198988195615514,0.4032258064516129
50.0,887.0,3.5156,168800.0,NEAR OCEAN,6.480337078651686,2.491573033707865,0.18378846987429562
35.0,1441.0,3.7917,151100.0,<1H OCEAN,5.856209150326797,4.709150326797386,0.17689732142857142
28.0,545.0,2.4167,191700.0,<1H OCEAN,6.4935064935064934,3.538961038961039,0.206
28.0,1248.0,3.1941,394700.0,<1H OCEAN,4.762406015037594,1.8766917293233083,0.23271234606883487
25.0,888.0,3.2619,183800.0,INLAND,6.193251533742331,2.723926380368098,0.20356612184249628
28.0,2313.0,3.3266,483300.0,<1H OCEAN,3.5210199862164027,1.5940730530668505,0.2900763358778626
45.0,840.0,1.6156,156300.0,NEAR OCEAN,3.3628318584070795,2.47787610619469,0.2719298245614035
32.0,568.0,3.8611,93900.0,INLAND,5.132978723404255,3.021276595744681,0.18963730569948187
33.0,914.0,2.6964,68500.0,INLAND,6.16060606060606,2.7696969696969695,0.18445646827348747
33.0,2286.0,2.3041,149100.0,<1H OCEAN,3.652857142857143,3.2657142857142856,0.2858818928431756
34.0,409.0,3.2312,192200.0,NEAR OCEAN,3.40990990990991,1.8423423423423424,0.2800528401585205
33.0,2984.0,3.6028,184700.0,<1H OCEAN,5.06015037593985,3.20515574650913,0.2097219274039482
21.0,715.0,1.5625,71500.0,<1H OCEAN,3.930909090909091,2.6,0.23496762257169287
42.0,1532.0,1.4531,71500.0,INLAND,4.281376518218623,3.1012145748987856,0.26335697399527186
15.0,1872.0,2.5388,119000.0,<1H OCEAN,3.8871733966745845,2.223277909738717,0.27344943476932476
40.0,624.0,5.4689,158200.0,INLAND,6.648760330578512,2.5785123966942147,0.1603480422622747
17.0,667.0,5.7382,278000.0,<1H OCEAN,6.444043321299639,2.407942238267148,0.14285714285714285
19.0,1201.0,3.8846,100900.0,INLAND,5.659574468085107,4.25886524822695,0.18483709273182958
36.0,788.0,3.5333,196800.0,<1H OCEAN,5.185483870967742,3.1774193548387095,0.18818040435458788
22.0,995.0,2.5875,81300.0,INLAND,4.762295081967213,4.077868852459017,0.1901893287435456
31.0,891.0,2.5536,50500.0,INLAND,4.071917808219178,3.0513698630136985,0.248107653490328
19.0,1693.0,2.7813,112900.0,INLAND,4.545673076923077,4.069711538461538,0.2459016393442623
39.0,92.0,3.375,212500.0,INLAND,6.027027027027027,2.4864864864864864,0.16591928251121077
24.0,2064.0,4.4946,136000.0,INLAND,5.294896030245747,3.9017013232514177,0.19778650481970725
46.0,1296.0,2.3929,156800.0,<1H OCEAN,4.454081632653061,3.306122448979592,0.25601374570446733
20.0,965.0,8.0103,395500.0,INLAND,8.856140350877194,3.3859649122807016,0.12321711568938193
25.0,2863.0,2.1304,58500.0,INLAND,5.448559670781893,3.927297668038409,0.21198388721047332
37.0,1737.0,3.066,94100.0,INLAND,4.882706766917293,2.61203007518797,0.19802894979981522
23.0,790.0,1.8523,59700.0,INLAND,4.808695652173913,3.4347826086956523,0.22784810126582278
13.0,2189.0,3.7949,106300.0,INLAND,5.832258064516129,3.5306451612903227,0.18390486725663716
38.0,1148.0,5.9277,446600.0,NEAR BAY,6.356502242152466,2.5739910313901344,0.15767195767195769
44.0,1121.0,2.1108,200000.0,<1H OCEAN,3.8101604278074865,2.9973262032085564,0.30736842105263157
34.0,2050.0,2.5562,156300.0,<1H OCEAN,3.1692913385826773,4.035433070866142,0.31863354037267083
37.0,1564.0,3.1597,133000.0,<1H OCEAN,4.237647058823529,3.68,0.23431426985008327
34.0,956.0,4.337,157800.0,INLAND,5.953727506426735,2.4575835475578405,0.15759930915371329
37.0,653.0,1.4792,97500.0,<1H OCEAN,4.414965986394558,4.442176870748299,0.22650231124807396
16.0,1479.0,3.5861,500001.0,<1H OCEAN,3.261744966442953,1.4180249280920423,0.3506760728982951
20.0,992.0,2.2599,157600.0,NEAR OCEAN,4.367307692307692,1.9076923076923078,0.2650814619110524
36.0,1648.0,2.6962,288200.0,NEAR OCEAN,4.096997690531178,1.9030023094688222,0.26944757609921083
30.0,2129.0,3.3469,345000.0,NEAR OCEAN,3.2805989583333335,1.3860677083333333,0.31037904346100414
29.0,1674.0,3.4233,229300.0,<1H OCEAN,4.263888888888889,2.1136363636363638,0.25259105715131774
